FID,feature_id,alt,ascendingI,BtmWdth,ChSlp,from_,gages,Kchan,lat,Length,link,lon,MusK,MusX,n,nCC,NHDWaterbo,order_,Qi,So,to,TopWdth,TopWdthCC
1943131,1943132,101.2,789352,0.837554,1.0073,8778981,NaN,0,36.0152,267,8778153,-78.8665,3600,0.2,0.06,0.12,-9999,1,0,0.041,8778151,1.39592,4.18777
1980208,1980209,90.12,799776,3.5016,0.535891,8778169,NaN,0,36.0192,1215,8778151,-78.8623,3600,0.2,0.06,0.12,-9999,2,0,2.00E-03,8778101,5.83601,17.508
1943129,1943130,91.69,881474,2.91114,0.581381,8778249,NaN,0,36.0174,329,8778143,-78.8947,3600,0.2,0.06,0.12,-9999,2,0,4.00E-03,8778155,4.85189,14.5557
1988833,1988834,110.31,1646008,3.72161,0.521676,8778115,208675010,0,36.0328,6312,8778141,-78.9148,3600,0.2,0.06,0.12,-9999,2,0,0.003,8778155,6.20269,18.6081
1906469,1906470,100.97,1232679,1.71578,0.734101,0,NaN,0,36.0262,1920,8778129,-78.8791,3600,0.2,0.06,0.12,-9999,1,0,7.00E-03,8778127,2.85963,8.57889
1994206,1994207,88.01,681992,4.55494,0.477186,8778155,NaN,0,36.0227,1244,8778127,-78.8697,3600,0.2,0.055,0.11,-9999,3,0,0.002,8778085,7.59157,22.7747
1906467,1906468,147.66,1297771,1.88067,0.704975,0,NaN,0,36.028,1462,8778119,-78.993,3600,0.2,0.06,0.12,-9999,1,0,0.007,8780649,3.13445,9.40336
1943127,1943128,108.52,789350,1.34558,0.817189,8778971,NaN,0,36.0217,605,8778117,-78.8324,3600,0.2,0.06,0.12,-9999,1,0,0.022,8778113,2.24264,6.72791
1973274,1973275,124.22,1684336,2.4899,0.622886,8778567,NaN,0,36.0246,1665,8778115,-78.9508,3600,0.2,0.06,0.12,-9999,1,0,8.00E-03,8778141,4.14983,12.4495
1962644,1962645,94.93,795375,3.19186,0.558242,8778193,NaN,0,36.0317,4047,8778113,-78.8138,3600,0.2,0.06,0.12,-9999,2,0,3.00E-03,166737685,5.31976,15.9593
1985126,1985127,115.12,1617415,1.8919,0.703126,8778565,NaN,0,36.0264,693,8778111,-78.9436,3600,0.2,0.06,0.12,-9999,1,0,0.007,8778141,3.15317,9.45951
1943124,1943125,89.74,789348,0.488379,1.27793,8778975,NaN,0,36.023,30,8778105,-78.8573,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8778103,0.813966,2.4419
1962643,1962644,89.74,795374,2.30475,0.644485,8778261,NaN,0,36.0239,334,8778103,-78.8588,3600,0.2,0.06,0.12,-9999,2,0,8.00E-03,8778101,3.84126,11.5238
1985125,1985126,87.22,1590293,3.83807,0.514633,8778151,NaN,0,36.0256,535,8778101,-78.863,3600,0.2,0.055,0.11,-9999,3,0,0.003,8778085,6.39679,19.1904
1906466,1906467,107.62,1265710,1.6958,0.737904,0,NaN,0,36.0296,2498,8778095,-78.853,3600,0.2,0.06,0.12,-9999,1,0,0.01,8778045,2.82633,8.479
1996221,1996222,85.78,1618080,5.36013,0.444119,8778127,NaN,0,36.0317,1145,8778085,-78.8625,3600,0.2,0.055,0.11,-9999,4,0,1.00E-03,8778045,8.93356,26.8007
1943122,1943123,138.61,789347,2.02814,0.681884,8778979,NaN,0,36.0307,579,8778083,-78.9606,3600,0.2,0.06,0.12,-9999,1,0,0.019,8778567,3.38023,10.1407
1973273,1973274,118.81,1681822,1.57284,0.76282,8778563,NaN,0,36.0324,306,8778079,-78.9459,3600,0.2,0.06,0.12,-9999,1,0,0.008,8778565,2.6214,7.86419
1906461,1906462,105.26,1265709,1.86344,0.707844,0,NaN,0,36.032,3060,8778065,-78.8693,3600,0.2,0.06,0.12,-9999,1,0,0.007,8778023,3.10573,9.31719
1906459,1906460,100.48,1291314,1.64981,0.746909,0,NaN,0,36.0347,1701,8778061,-78.7737,3600,0.2,0.06,0.12,-9999,1,0,0.015,933020020,2.74968,8.24904
1943118,1943119,98.7,873812,2.08149,0.674117,8778953,NaN,0,36.0396,2548,8778055,-78.7834,3600,0.2,0.06,0.12,-9999,1,0,0.008,933020061,3.46915,10.4074
1943117,1943118,126.35,841696,1.35345,0.815089,8778973,NaN,0,36.0366,288,8778053,-78.9469,3600,0.2,0.06,0.12,-9999,1,0,0.021,8778563,2.25575,6.76726
1943115,1943116,107.14,789346,1.58637,0.759943,8778965,NaN,0,36.0406,1518,8778049,-78.837,3600,0.2,0.06,0.12,-9999,1,0,0.013,8777979,2.64394,7.93183
1997983,1997984,84.58,1233487,5.42368,0.441816,8778095,NaN,0,36.0382,440,8778045,-78.8591,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778021,9.03946,27.1184
1962641,1962642,89.66,795372,1.4389,0.79337,8778041,NaN,0,36.0373,709,8778043,-78.8562,3600,0.2,0.06,0.12,-9999,1,0,0.008,8778021,2.39816,7.19448
1943114,1943115,110.09,789345,1.32032,0.824049,8778957,NaN,0,36.0371,697,8778041,-78.8488,3600,0.2,0.06,0.12,-9999,1,0,0.029,8778043,2.20054,6.60162
1943111,1943112,100.19,789343,0.895789,0.977868,8778949,NaN,0,36.0393,232,8778033,-78.8245,3600,0.2,0.06,0.12,-9999,1,0,1.00E-02,8778007,1.49298,4.47895
1943110,1943111,128.64,824612,1.9704,0.690628,8778967,NaN,0,36.0451,2790,8778031,-78.9353,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777929,3.284,9.852
1980207,1980208,117.37,903767,3.27264,0.55212,8780853,NaN,0,36.0423,200,8778027,-78.9989,3600,0.2,0.06,0.12,-9999,2,0,1.00E-05,8778015,5.4544,16.3632
1943109,1943110,98.43,789342,1.39793,0.803544,8778963,NaN,0,36.0409,1167,8778025,-78.8656,3600,0.2,0.06,0.12,-9999,1,0,0.012,8778023,2.32989,6.98966
1962640,1962641,84.15,842906,2.11863,0.668878,8778065,NaN,0,36.0405,232,8778023,-78.8588,3600,0.2,0.06,0.12,-9999,2,0,4.00E-03,8778009,3.53104,10.5931
1999527,1999528,84.33,1631595,5.46111,0.440477,8778045,NaN,0,36.0402,114,8778021,-78.8578,3600,0.2,0.055,0.11,-9999,4,0,0.009,8778009,9.10186,27.3056
2013790,2013791,117.37,1236424,10.2821,0.333186,8778027,NaN,0,36.045,1809,8778015,-78.9896,3600,0.2,0.055,0.11,-9999,4,0,0.004,8777941,17.1369,51.4107
2013497,2013498,117.37,1309514,10.1327,0.335345,8780611,NaN,0,36.0447,396,8778013,-78.9986,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8778015,16.8878,50.6634
1943108,1943109,140.86,865863,2.42869,0.629764,8778969,NaN,0,36.0515,2518,8778011,-78.9679,3600,0.2,0.06,0.12,-9999,1,0,0.015,8777895,4.04781,12.1434
2000896,2000897,83.26,1297914,5.64354,0.434138,8778023,NaN,0,36.0443,911,8778009,-78.8554,3600,0.2,0.055,0.11,-9999,4,0,0.002,933020162,9.4059,28.2177
1962639,1962640,97.82,826587,1.3274,0.822107,8778033,NaN,0,36.044,1019,8778007,-78.8265,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777951,2.21234,6.63702
1943106,1943107,95.57,879298,1.13312,0.881556,8778947,NaN,0,36.0421,681,8778001,-78.8321,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777979,1.88853,5.66558
1943104,1943105,96.34,873810,1.10054,0.892974,8778939,NaN,0,36.044,766,8777997,-78.7985,3600,0.2,0.06,0.12,-9999,1,0,0.02,166737685,1.83423,5.5027
1943103,1943104,109.81,888982,1.95646,0.692794,8778955,NaN,0,36.0457,1473,8777991,-78.8901,3600,0.2,0.06,0.12,-9999,1,0,1.30E-02,8777945,3.26077,9.78231
1906455,1906456,110.52,1265708,2.12538,0.667939,0,NaN,0,36.0461,1510,8777987,-78.9188,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777949,3.5423,10.6269
1962638,1962639,88.01,795371,1.86175,0.708127,8778049,NaN,0,36.0465,404,8777979,-78.83,3600,0.2,0.06,0.12,-9999,2,0,0.007,8777951,3.10292,9.30877
1906451,1906452,112.37,1315794,1.51548,0.775424,0,NaN,0,36.0502,1923,8777967,-78.893,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777945,2.52581,7.57742
1943101,1943102,94.92,789339,1.04827,0.91235,8778945,NaN,0,36.0475,502,8777963,-78.8561,3600,0.2,0.06,0.12,-9999,1,0,0.027,933020162,1.74712,5.24137
1943100,1943101,100.6,789338,0.985588,0.93751,8778959,NaN,0,36.0491,128,8777961,-78.9256,3600,0.2,0.06,0.12,-9999,1,0,0.032,8777949,1.64265,4.92794
1906448,1906449,134.72,1232673,1.70451,0.736237,0,NaN,0,36.056,1775,8777955,-78.9475,3600,0.2,0.06,0.12,-9999,1,0,0.017,8778559,2.84086,8.52257
1973269,1973270,85.3,1616391,2.25276,0.651006,8778007,NaN,0,36.0528,1245,8777951,-78.8268,3600,0.2,0.06,0.12,-9999,2,0,6.00E-03,933020059,3.7546,11.2638
1962636,1962637,96.52,826586,2.2676,0.649122,8777987,NaN,0,36.0524,610,8777949,-78.9256,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777929,3.77934,11.338
1962635,1962636,90.23,795369,2.43971,0.628507,8777991,NaN,0,36.0513,483,8777945,-78.8829,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777935,4.06618,12.1985
1906447,1906448,151.78,1265707,1.78847,0.720785,0,NaN,0,36.0554,2464,8777943,-78.9949,3600,0.2,0.06,0.12,-9999,1,0,0.018,8777941,2.98078,8.94234
2014069,2014070,110.19,1321212,10.3317,0.332481,8778015,NaN,0,36.0544,2428,8777941,-78.9787,3600,0.2,0.055,0.11,-9999,4,0,0.002,8777897,17.2194,51.6584
1906446,1906447,104.92,1291311,1.52754,0.772719,0,NaN,0,36.0553,1801,8777937,-78.8895,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777935,2.5459,7.63769
1973268,1973269,88.21,1682645,2.89739,0.582597,8777945,NaN,0,36.0613,2012,8777935,-78.8784,3600,0.2,0.06,0.12,-9999,2,0,0.003,8777825,4.82898,14.4869
1906445,1906446,95.84,1311857,1.70184,0.736747,0,NaN,0,36.059,1566,8777931,-78.8598,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777851,2.8364,8.50921
1973267,1973268,94.31,1587367,2.76504,0.594738,8778031,NaN,0,36.0571,580,8777929,-78.9262,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777907,4.60841,13.8252
1962634,1962635,102.21,892037,2.25624,0.650562,8778559,NaN,0,36.06,1319,8777925,-78.933,3600,0.2,0.06,0.12,-9999,1,0,8.00E-03,8777907,3.76041,11.2812
1906444,1906445,114.7,1232672,1.74301,0.729019,0,NaN,0,36.0638,2090,8777923,-78.9095,3600,0.2,0.06,0.12,-9999,1,0,0.015,8778383,2.90502,8.71505
1906443,1906444,111.08,1318782,1.59133,0.758896,0,NaN,0,36.0644,2155,8777921,-78.9004,3600,0.2,0.06,0.12,-9999,1,0,0.013,8777795,2.65222,7.95667
1980205,1980206,92.28,853892,3.3692,0.545082,8777929,NaN,0,36.065,1660,8777907,-78.9212,3600,0.2,0.06,0.12,-9999,2,0,0.003,8777841,5.61533,16.846
2004201,2004202,77.79,1640124,6.04518,0.421168,933020161,NaN,0,36.0597,1481,8777905,-78.8179,3600,0.2,0.055,0.11,166737717,4,0,0.001,166737690,10.0753,30.2259
1962632,1962633,109.83,795367,2.61155,0.609914,8777881,NaN,0,36.0624,198,8777899,-78.9747,3600,0.2,0.06,0.12,-9999,2,0,0.02,8777897,4.35259,13.0578
2014332,2014333,105.95,1291876,10.3989,0.331531,8777941,NaN,0,36.0626,982,8777897,-78.9691,3600,0.2,0.055,0.11,-9999,4,0,0.002,8777895,17.3315,51.9944
2014585,2014586,103.55,1267671,10.4589,0.33069,8778011,NaN,0,36.0647,904,8777895,-78.9612,3600,0.2,0.055,0.11,-9999,4,0,0.003,8777867,17.4315,52.2946
1906439,1906440,104.84,1297768,1.37351,0.809816,0,NaN,0,36.0644,1603,8777887,-78.8854,3600,0.2,0.06,0.12,-9999,1,0,0.014,8777829,2.28918,6.86755
1943096,1943097,77.2,841695,1.15267,0.874925,8778925,NaN,0,36.0605,79,8777885,-78.8097,3600,0.2,0.06,0.12,166737717,1,0,0.001,933020050,1.92112,5.76337
1943095,1943096,109.83,789336,1.29863,0.830095,8778943,NaN,0,36.0659,834,8777881,-78.9778,3600,0.2,0.06,0.12,-9999,1,0,0.001,8777899,2.16438,6.49314
1906437,1906438,171,1265706,2.48445,0.623488,0,NaN,0,36.0744,4748,8777879,-78.9853,3600,0.2,0.06,0.12,-9999,1,0,0.013,8777899,4.14076,12.4223
1943094,1943095,100.48,852530,1.36432,0.812217,8778927,NaN,0,36.0657,1142,8777875,-78.8541,3600,0.2,0.06,0.12,-9999,1,0,0.014,8777851,2.27387,6.82162
1991794,1991795,125.26,586658,2.8339,0.588319,8778547,NaN,0,36.0686,980,8777869,-78.9629,3600,0.2,0.06,0.12,-9999,2,0,0.025,8777867,4.72316,14.1695
2014832,2014833,100.73,1267714,10.5352,0.329631,8777895,NaN,0,36.0673,166,8777867,-78.9576,3600,0.2,0.055,0.11,-9999,4,0,0.011,8777861,17.5587,52.6761
1973266,1973267,137.66,1616390,2.12212,0.668392,8778531,NaN,0,36.0745,1996,8777863,-78.9618,3600,0.2,0.06,0.12,-9999,1,0,0.019,8777861,3.53686,10.6106
2015059,2015060,98.89,1330282,10.5677,0.329183,8777867,NaN,0,36.0676,177,8777861,-78.9557,3600,0.2,0.055,0.11,-9999,4,0,0.007,8777853,17.6129,52.8386
2015281,2015282,97.6,1236993,0.982683,0.938732,0,NaN,0,36.0677,265,8777855,-78.9534,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8778385,1.6378,4.91341
2015280,2015281,97.6,1236992,10.5682,0.329177,8777861,NaN,0,36.068,141,8777853,-78.9542,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8778385,17.6136,52.8408
1962631,1962632,84.53,826585,2.07605,0.674896,8777931,NaN,0,36.0696,939,8777851,-78.8619,3600,0.2,0.06,0.12,-9999,2,0,0.007,8777833,3.46008,10.3802
2016996,2016997,80.22,1237360,11.1013,0.322107,8777811,NaN,0,36.0668,2856,8777849,-78.8701,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777833,18.5022,55.5065
2015715,2015716,87.16,1267923,10.7607,0.326565,8778385,NaN,0,36.0694,493,8777841,-78.9129,3600,0.2,0.055,0.11,-9999,4,0,0.003,8777819,17.9346,53.8037
1973265,1973266,85.14,1587366,1.54022,0.769904,8778541,NaN,0,36.0693,384,8777839,-78.8867,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8777829,2.56704,7.70112
1943093,1943094,85.14,789335,1.41822,0.798451,8778929,NaN,0,36.0694,94,8777835,-78.8887,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8778541,2.36371,7.09112
2017159,2017160,77.72,1302841,11.1375,0.321644,8777851,NaN,0,36.0686,1908,8777833,-78.8521,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777799,18.5626,55.6877
1980204,1980205,85.14,908457,1.93375,0.696372,8777887,NaN,0,36.0711,674,8777829,-78.8815,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777825,3.22292,9.66877
1906433,1906434,84.76,1232667,1.45584,0.789282,0,NaN,0,36.0682,1123,8777827,-78.7551,3600,0.2,0.06,0.12,-9999,1,0,0.008,933020029,2.4264,7.27921
1985123,1985124,81.36,1617414,3.18494,0.558777,8777935,NaN,0,36.0711,232,8777825,-78.8781,3600,0.2,0.055,0.11,-9999,3,0,0.003,8777811,5.30823,15.9247
1980203,1980204,119.32,900013,3.45822,0.538847,8777665,NaN,0,36.0811,3198,8777821,-78.9188,3600,0.2,0.06,0.12,-9999,2,0,0.011,8777819,5.7637,17.2911
2015927,2015928,85.44,1619103,10.8894,0.324858,8777841,NaN,0,36.0715,189,8777819,-78.9102,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8778383,18.149,54.4469
1988831,1988832,80.58,1617654,1.02103,0.923009,0,NaN,0,36.0754,1245,8777813,-78.8817,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8777767,1.70172,5.10517
1988830,1988831,80.58,1591077,3.21069,0.556794,8777825,NaN,0,36.0733,626,8777811,-78.8748,3600,0.2,0.055,0.11,-9999,3,0,0.001,8777849,5.35116,16.0535
1906432,1906433,96.49,1281835,1.24874,0.844567,0,NaN,0,36.0745,1352,8777809,-78.7444,3600,0.2,0.06,0.12,-9999,1,0,0.013,8777727,2.08123,6.24368
1906431,1906432,163.99,1315793,1.91691,0.699065,0,NaN,0,36.0811,1839,8777807,-78.9966,3600,0.2,0.06,0.12,-9999,1,0,0.014,8780575,3.19484,9.58453
2013183,2013184,77.26,1236159,9.84228,0.339675,8778527,NaN,0,36.0731,1783,8777805,-78.8496,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777799,16.4038,49.2114
2017313,2017314,77.26,1237501,13.3267,0.297162,8777833,NaN,0,36.0724,132,8777799,-78.8438,3600,0.2,0.05,0.1,-9999,5,0,1.00E-05,933020025,22.2112,66.6336
2016506,2016507,83.97,1662565,10.9736,0.323755,8777795,NaN,0,36.0733,2771,8777797,-78.891,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777765,18.2894,54.8681
2016325,2016326,85.44,1594661,10.9236,0.324408,8778383,NaN,0,36.0747,376,8777795,-78.9019,3600,0.2,0.055,0.11,-9999,4,0,0.004,8777797,18.206,54.618
1985122,1985123,133.27,1590291,2.71326,0.599719,8778545,NaN,0,36.0744,427,8777793,-78.969,3600,0.2,0.06,0.12,-9999,2,0,0.015,8778547,4.5221,13.5663
1991793,1991794,75.33,545046,4.36365,0.486304,933020053,NaN,0,36.0748,578,8777785,-78.7665,3600,0.2,0.055,0.11,166737717,3,0,0.001,166737689,7.27275,21.8182
1943091,1943092,89.22,789334,1.48776,0.781765,8778907,NaN,0,36.0773,1148,8777777,-78.8303,3600,0.2,0.06,0.12,-9999,1,0,0.01,933020041,2.47961,7.43882
1962629,1962630,78.24,842905,1.43378,0.794617,933020126,NaN,0,36.0727,720,8777773,-78.7779,3600,0.2,0.06,0.12,166737717,1,0,0.005,166737701,2.38964,7.16891
1943090,1943091,118.53,789333,1.80652,0.717599,8778905,NaN,0,36.0806,1378,8777769,-78.9053,3600,0.2,0.06,0.12,-9999,1,0,0.025,8777797,3.01086,9.03258
2016834,2016835,80.4,1291951,10.9884,0.323563,8777813,NaN,0,36.0765,390,8777767,-78.8747,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777849,18.314,54.9421
2016671,2016672,82.69,1291940,10.9831,0.323632,8777797,NaN,0,36.0782,374,8777765,-78.877,3600,0.2,0.055,0.11,-9999,4,0,0.006,8777767,18.3051,54.9153
1973264,1973265,140.7,1630546,2.55776,0.61554,8777709,NaN,0,36.0831,727,8777755,-78.967,3600,0.2,0.06,0.12,-9999,2,0,0.006,8778545,4.26293,12.7888
1973263,1973264,75.67,1684037,3.58813,0.530151,8777673,NaN,0,36.0828,864,8777749,-78.7649,3600,0.2,0.06,0.12,-9999,2,0,1.00E-05,933020035,5.98021,17.9406
1943086,1943087,103.28,841694,1.29466,0.831216,8778903,NaN,0,36.0812,472,8777741,-78.8782,3600,0.2,0.06,0.12,-9999,1,0,4.40E-02,8777765,2.15777,6.4733
2012166,2012167,79.46,1632012,9.82964,0.339868,8777653,NaN,0,36.085,2349,8777739,-78.8578,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778581,16.3827,49.1482
1943085,1943086,93.42,873808,1.3065,0.827885,8778869,NaN,0,36.0787,662,8777737,-78.7413,3600,0.2,0.06,0.12,-9999,1,0,0.019,8777727,2.17749,6.53248
1962628,1962629,78.78,887893,1.86484,0.70761,8777703,NaN,0,36.0846,11,8777735,-78.8435,3600,0.2,0.06,0.12,-9999,2,0,0.06,933020032,3.10807,9.3242
2017603,2017604,77.26,1268131,13.3688,0.296749,933020032,NaN,0,36.0848,1286,8777733,-78.8358,3600,0.2,0.05,0.1,166737717,5,0,1.00E-05,8777687,22.2813,66.8439
1962627,1962628,81.01,886572,1.63512,0.749863,8777809,NaN,0,36.0815,189,8777727,-78.7442,3600,0.2,0.06,0.12,-9999,2,0,7.00E-03,8777711,2.72519,8.17558
1943084,1943085,158.62,789331,1.76944,0.724194,8778899,NaN,0,36.0902,1419,8777725,-78.9541,3600,0.2,0.06,0.12,-9999,1,0,0.014,8778531,2.94907,8.84721
1943082,1943083,80.53,789329,0.600991,1.16615,8778867,NaN,0,36.0819,96,8777719,-78.7448,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777711,1.00165,3.00496
1943081,1943082,76.97,873807,1.6198,0.752984,8778881,NaN,0,36.0837,383,8777713,-78.8131,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,166737687,2.69966,8.09898
1973262,1973263,79.7,1587365,1.70418,0.736301,8777727,NaN,0,36.0839,389,8777711,-78.7451,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777683,2.8403,8.5209
1962626,1962627,167.21,826583,2.07741,0.674701,8777617,NaN,0,36.0921,1570,8777709,-78.9703,3600,0.2,0.06,0.12,-9999,2,0,0.017,8777755,3.46235,10.387
1943080,1943081,167.45,789328,1.7095,0.735289,8778893,NaN,0,36.0921,1803,8777707,-78.9626,3600,0.2,0.06,0.12,-9999,1,0,0.015,8777755,2.84917,8.54751
1906428,1906429,102.5,1265704,1.69479,0.738098,0,NaN,0,36.0973,2913,8777703,-78.844,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777735,2.82465,8.47395
1943078,1943079,86.65,841693,1.1541,0.874449,8778877,NaN,0,36.0871,726,8777701,-78.8413,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777735,1.9235,5.77049
2017749,2017750,76.8,1237640,13.3688,0.296749,8777733,NaN,0,36.0859,67,8777687,-78.8288,3600,0.2,0.05,0.1,166737717,5,0,1.00E-05,8777685,22.2813,66.844
2017891,2017892,76.8,1315925,13.3782,0.296657,933020041,NaN,0,36.0866,118,8777685,-78.8285,3600,0.2,0.05,0.1,166737717,5,0,1.00E-05,8777667,22.2969,66.8908
1980200,1980201,78.73,900392,2.27923,0.647659,8777711,NaN,0,36.0853,251,8777683,-78.7476,3600,0.2,0.06,0.12,-9999,2,0,0.005,8778379,3.79872,11.3962
1906425,1906426,93.37,1313962,1.85979,0.708457,0,NaN,0,36.0904,1890,8777677,-78.7389,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777683,3.09964,9.29893
1962624,1962625,76.87,795366,3.49434,0.536383,8777641,NaN,0,36.0893,728,8777673,-78.7665,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777749,5.82389,17.4717
1943076,1943077,76.18,852528,0.953694,0.951215,8778865,NaN,0,36.0862,96,8777671,-78.7662,3600,0.2,0.06,0.12,-9999,1,0,0.005,8777749,1.58949,4.76847
1906424,1906425,94.33,1302526,1.73306,0.730863,0,NaN,0,36.0948,2105,8777669,-78.8334,3600,0.2,0.06,0.12,-9999,1,0,0.009,933020083,2.88843,8.66529
2018030,2018031,76.8,1237745,13.397,0.296473,933020083,NaN,0,36.092,2642,8777667,-78.8245,3600,0.2,0.05,0.1,166737717,5,0,0.001,166737703,22.3284,66.9851
1973260,1973261,122.85,1683720,2.88879,0.583361,8778525,NaN,0,36.0909,470,8777665,-78.9269,3600,0.2,0.06,0.12,-9999,2,0,0.008,8777821,4.81465,14.444
1943075,1943076,133.76,870232,2.80971,0.590549,8777611,NaN,0,36.0929,1042,8777663,-78.9344,3600,0.2,0.06,0.12,-9999,2,0,0.008,8778525,4.68285,14.0485
1943073,1943074,97.94,887787,1.15976,0.872563,8778887,NaN,0,36.0915,503,8777657,-78.8675,3600,0.2,0.06,0.12,-9999,1,0,0.034,8777653,1.93293,5.79879
1943072,1943073,130.75,789325,1.87404,0.706075,8778879,NaN,0,36.0957,1072,8777655,-78.9231,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777821,3.1234,9.37019
1985121,1985122,80.73,1617413,3.12756,0.563276,8777657,NaN,0,36.0928,668,8777653,-78.8634,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777739,5.2126,15.6378
2011810,2011811,83.15,1699886,9.68742,0.34206,8777535,208524975,0,36.1036,3518,8777649,-78.8558,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777739,16.1457,48.4371
1943070,1943071,102.62,789324,1.29523,0.831055,8778883,NaN,0,36.0939,206,8777643,-78.8861,3600,0.2,0.06,0.12,-9999,1,0,0.032,8777629,2.15871,6.47614
1943069,1943070,90.78,841692,0.886395,0.982427,8778859,NaN,0,36.0923,644,8777641,-78.7684,3600,0.2,0.06,0.12,-9999,1,0,0.022,8777673,1.47732,4.43197
1943068,1943069,131.57,789323,1.87154,0.706491,8778889,NaN,0,36.0982,1029,8777639,-78.8995,3600,0.2,0.06,0.12,-9999,1,0,0.018,8777631,3.11923,9.35769
1980199,1980200,82.49,903766,3.03066,0.571152,8777629,NaN,0,36.0955,712,8777633,-78.8694,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777653,5.05109,15.1533
1962622,1962623,112.55,890155,2.28056,0.647493,8777639,NaN,0,36.0987,1467,8777631,-78.889,3600,0.2,0.06,0.12,-9999,2,0,0.011,8777629,3.80093,11.4028
1973259,1973260,96.13,1683017,2.59396,0.611735,8777643,NaN,0,36.0967,1356,8777629,-78.8793,3600,0.2,0.06,0.12,-9999,2,0,0.01,8777633,4.32327,12.9698
1943067,1943068,99.86,789322,3.36145,0.545636,8778373,NaN,0,36.1078,4132,8777627,-78.7692,3600,0.2,0.06,0.12,-9999,1,0,0.006,8777673,5.60242,16.8073
1943065,1943066,167.21,789320,1.2389,0.847518,8778901,NaN,0,36.0977,223,8777617,-78.9745,3600,0.2,0.06,0.12,-9999,1,0,0.001,8777709,2.06484,6.1945
1906420,1906421,180.57,1265703,1.42769,0.79611,0,NaN,0,36.1003,820,8777615,-78.9718,3600,0.2,0.06,0.12,-9999,1,0,0.02,8777709,2.37949,7.13846
2016833,2016834,76.26,1282915,11.7152,0.314548,933020023,NaN,0,36.1045,4535,8777613,-78.8134,3600,0.2,0.055,0.11,166737717,4,0,1.00E-05,166737703,19.5253,58.576
1906419,1906420,180.46,1232662,1.9361,0.695999,0,NaN,0,36.0986,3122,8777611,-78.9488,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777663,3.22683,9.6805
1906417,1906418,187.71,1232660,2.12994,0.667309,0,NaN,0,36.1129,3452,8777605,-78.9301,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777663,3.54989,10.6497
1906416,1906417,121.19,1297767,1.94233,0.695013,0,NaN,0,36.102,2117,8777601,-78.8816,3600,0.2,0.06,0.12,-9999,1,0,0.02,8777633,3.23722,9.71165
1943064,1943065,89.08,884997,1.49166,0.780863,8778843,NaN,0,36.0957,501,8777599,-78.747,3600,0.2,0.06,0.12,-9999,1,0,0.015,8778377,2.4861,7.45831
1906415,1906416,77.86,1281833,0.673023,1.10934,0,NaN,0,36.1142,103,8777597,-78.8032,3600,0.2,0.06,0.12,-9999,1,0,0.006,933020048,1.12171,3.36512
2010179,2010180,77.71,1327398,7.37223,0.38586,8777483,NaN,0,36.1186,568,8777595,-78.7989,3600,0.2,0.055,0.11,-9999,4,0,0.001,933020024,12.2871,36.8612
1906414,1906415,107.75,1281832,2.04583,0.679276,0,NaN,0,36.1049,2657,8777591,-78.7384,3600,0.2,0.06,0.12,-9999,1,0,1.00E-02,8778377,3.40972,10.2292
